"2014-7-4", -53, -9.9
"2014-7-11", -43, -2.9
"2014-7-16", -50, -7.9
"2014-7-23", -52, -8.9
"2014-7-31", -32, -1.9
"2014-8-8", -47, -9.9
"2014-8-15", -31, -8.9
"2014-8-21", -30, -2.9
"2014-8-29", -28, -6.9
"2014-9-2", -28, -5.9
"2014-9-13", -38, -2.9
"2014-9-16", -42, -2.9
"2014-9-22", -47, -3.9
"2014-9-29", -40, -3.9
"2014-10-6", -44, -4.9
"2014-10-23", -18, -12.9
"2014-10-28", -20, -12.9
"2014-11-11", -18, -12.9
