"4-7-2014", -53, -9.9
"11-7-2014", -43, -2.9
"16-7-2014", -50, -7.9
"23-7-2014", -52, -8.9
"31-7-2014", -32, -1.9
"8-8-2014", -47, -9.9
"15-8-2014", -31, -8.9
"21-8-2014", -30, -2.9
"29-8-2014", -28, -6.9
"2-9-2014", -28, -5.9
"13-9-2014", -38, -2.9
"16-9-2014", -42, -2.9
"22-9-2014", -47, -3.9
"29-9-2014", -40, -3.9
"6-10-2014", -44, -4.9
"23-10-2014", -18, -12.9
"28-10-2014", -20, -12.9
"11-11-2014", -18, -12.9
