Datum,Neerslag
2014-04-23 00:00:00+00:00,0.009380740113556385
2014-04-24 00:00:00+00:00,0.0148593345656991
2014-04-25 00:00:00+00:00,0.26771825551986694
2014-04-26 00:00:00+00:00,0.317666232585907
2014-04-27 00:00:00+00:00,0.670183002948761
2014-04-28 00:00:00+00:00,1.1518088579177856
2014-04-29 00:00:00+00:00,0.07796311378479004
2014-04-30 00:00:00+00:00,0.8343002796173096
2014-05-01 00:00:00+00:00,0.47817981243133545
2014-05-02 00:00:00+00:00,0.07974256575107574
2014-05-03 00:00:00+00:00,0.005120340269058943
2014-05-04 00:00:00+00:00,0.0
2014-05-05 00:00:00+00:00,0.0
2014-05-06 00:00:00+00:00,0.0
2014-05-07 00:00:00+00:00,2.25276255607605
2014-05-08 00:00:00+00:00,4.584667205810547
2014-05-09 00:00:00+00:00,15.220154762268066
2014-05-10 00:00:00+00:00,4.128329277038574
2014-05-11 00:00:00+00:00,9.001343727111816
2014-05-12 00:00:00+00:00,14.512423515319824
2014-05-13 00:00:00+00:00,6.224545001983643
2014-05-14 00:00:00+00:00,0.0
2014-05-15 00:00:00+00:00,1.1723871231079102
2014-05-16 00:00:00+00:00,0.005357726477086544
2014-05-17 00:00:00+00:00,0.002001919085159898
2014-05-18 00:00:00+00:00,0.0
2014-05-19 00:00:00+00:00,0.0
2014-05-20 00:00:00+00:00,0.0
2014-05-21 00:00:00+00:00,8.014781951904297
2014-05-22 00:00:00+00:00,2.7612295150756836
2014-05-23 00:00:00+00:00,0.5447437167167664
2014-05-24 00:00:00+00:00,0.02176184393465519
2014-05-25 00:00:00+00:00,0.028250593692064285
2014-05-26 00:00:00+00:00,0.0
2014-05-27 00:00:00+00:00,
2014-05-28 00:00:00+00:00,9.18721866607666
2014-05-29 00:00:00+00:00,5.318921089172363
2014-05-30 00:00:00+00:00,0.1204177662730217
2014-05-31 00:00:00+00:00,0.008847242221236229
2014-06-01 00:00:00+00:00,0.021717382594943047
2014-06-02 00:00:00+00:00,0.0
2014-06-03 00:00:00+00:00,0.0
2014-06-04 00:00:00+00:00,0.04741089418530464
2014-06-05 00:00:00+00:00,4.159067153930664
2014-06-06 00:00:00+00:00,4.3102946281433105
2014-06-07 00:00:00+00:00,0.010696526616811752
2014-06-08 00:00:00+00:00,0.3916196823120117
2014-06-09 00:00:00+00:00,1.1688337326049805
2014-06-10 00:00:00+00:00,7.118621826171875
2014-06-11 00:00:00+00:00,1.5201956033706665
2014-06-12 00:00:00+00:00,0.0
2014-06-13 00:00:00+00:00,0.0
2014-06-14 00:00:00+00:00,0.025295110419392586
2014-06-15 00:00:00+00:00,0.0
2014-06-16 00:00:00+00:00,0.07248714566230774
2014-06-17 00:00:00+00:00,0.22384849190711975
2014-06-18 00:00:00+00:00,0.14681096374988556
2014-06-19 00:00:00+00:00,0.0953930914402008
2014-06-20 00:00:00+00:00,0.7810461521148682
2014-06-21 00:00:00+00:00,0.16888020932674408
2014-06-22 00:00:00+00:00,0.002600592328235507
2014-06-23 00:00:00+00:00,0.0
2014-06-24 00:00:00+00:00,0.0
2014-06-25 00:00:00+00:00,0.04746972396969795
2014-06-26 00:00:00+00:00,0.0
2014-06-27 00:00:00+00:00,0.6897808909416199
2014-06-28 00:00:00+00:00,0.0
2014-06-29 00:00:00+00:00,0.33086541295051575
2014-06-30 00:00:00+00:00,2.1256661415100098
2014-07-01 00:00:00+00:00,1.1225717067718506
2014-07-02 00:00:00+00:00,0.010696038603782654
2014-07-03 00:00:00+00:00,0.0027527993079274893
2014-07-04 00:00:00+00:00,0.0
2014-07-05 00:00:00+00:00,0.0
2014-07-06 00:00:00+00:00,5.372535228729248
2014-07-07 00:00:00+00:00,12.17231559753418
2014-07-08 00:00:00+00:00,5.546019077301025
2014-07-09 00:00:00+00:00,11.118856430053711
2014-07-10 00:00:00+00:00,7.161935806274414
2014-07-11 00:00:00+00:00,6.538316249847412
2014-07-12 00:00:00+00:00,0.0
2014-07-13 00:00:00+00:00,0.015260016545653343
2014-07-14 00:00:00+00:00,0.1532173603773117
2014-07-15 00:00:00+00:00,0.02102692984044552
2014-07-16 00:00:00+00:00,0.0
2014-07-17 00:00:00+00:00,0.00533957639709115
2014-07-18 00:00:00+00:00,0.0
2014-07-19 00:00:00+00:00,0.005270009860396385
2014-07-20 00:00:00+00:00,1.5570627450942993
2014-07-21 00:00:00+00:00,0.09556945413351059
2014-07-22 00:00:00+00:00,9.440787315368652
2014-07-23 00:00:00+00:00,0.0
2014-07-24 00:00:00+00:00,0.01591644622385502
2014-07-25 00:00:00+00:00,0.0
2014-07-26 00:00:00+00:00,0.3659791052341461
2014-07-27 00:00:00+00:00,1.571163296699524
2014-07-28 00:00:00+00:00,68.51974487304688
2014-07-29 00:00:00+00:00,8.883716583251953
2014-07-30 00:00:00+00:00,0.026182567700743675
2014-07-31 00:00:00+00:00,0.0
2014-08-01 00:00:00+00:00,0.0
2014-08-02 00:00:00+00:00,0.005620579235255718
2014-08-03 00:00:00+00:00,0.25924012064933777
2014-08-04 00:00:00+00:00,0.6075196862220764
2014-08-05 00:00:00+00:00,0.00488419272005558
2014-08-06 00:00:00+00:00,0.003717661602422595
2014-08-07 00:00:00+00:00,4.449488639831543
2014-08-08 00:00:00+00:00,5.1085333824157715
2014-08-09 00:00:00+00:00,5.729686737060547
